state,date,sex,age,ethnicity,population
Negeri Sembilan,1980-01-01,male,75-79,overall,2.5
Negeri Sembilan,1980-01-01,male,75-79,bumi,0.7
Negeri Sembilan,1980-01-01,male,75-79,chinese,1.5
Negeri Sembilan,1980-01-01,male,75-79,indian,0.3
Negeri Sembilan,1980-01-01,male,75-79,other,0.0
Negeri Sembilan,1980-01-01,male,80+,overall,1.6
Negeri Sembilan,1980-01-01,male,80+,bumi,0.7
Negeri Sembilan,1980-01-01,male,80+,chinese,0.7
Negeri Sembilan,1980-01-01,male,80+,indian,0.2
Negeri Sembilan,1980-01-01,male,80+,other,0.0
Negeri Sembilan,1981-01-01,both,overall,overall,587.2
Negeri Sembilan,1981-01-01,both,overall,bumi,273.6
Negeri Sembilan,1981-01-01,both,overall,chinese,212.2
Negeri Sembilan,1981-01-01,both,overall,indian,99.6
Negeri Sembilan,1981-01-01,both,overall,other,1.8
Negeri Sembilan,1981-01-01,both,0-4,overall,80.1
Negeri Sembilan,1981-01-01,both,0-4,bumi,38.6
Negeri Sembilan,1981-01-01,both,0-4,chinese,27.1
Negeri Sembilan,1981-01-01,both,0-4,indian,14.2
Negeri Sembilan,1981-01-01,both,0-4,other,0.2
Negeri Sembilan,1981-01-01,both,5-9,overall,74.9
Negeri Sembilan,1981-01-01,both,5-9,bumi,34.6
Negeri Sembilan,1981-01-01,both,5-9,chinese,27.4
Negeri Sembilan,1981-01-01,both,5-9,indian,12.8
Negeri Sembilan,1981-01-01,both,5-9,other,0.2
Negeri Sembilan,1981-01-01,both,10-14,overall,74.5
Negeri Sembilan,1981-01-01,both,10-14,bumi,34.7
Negeri Sembilan,1981-01-01,both,10-14,chinese,27.2
Negeri Sembilan,1981-01-01,both,10-14,indian,12.3
Negeri Sembilan,1981-01-01,both,10-14,other,0.2
Negeri Sembilan,1981-01-01,both,15-19,overall,72.4
Negeri Sembilan,1981-01-01,both,15-19,bumi,35.6
Negeri Sembilan,1981-01-01,both,15-19,chinese,24.4
Negeri Sembilan,1981-01-01,both,15-19,indian,12.2
Negeri Sembilan,1981-01-01,both,15-19,other,0.2
Negeri Sembilan,1981-01-01,both,20-24,overall,53.7
Negeri Sembilan,1981-01-01,both,20-24,bumi,25.4
Negeri Sembilan,1981-01-01,both,20-24,chinese,17.6
Negeri Sembilan,1981-01-01,both,20-24,indian,10.5
Negeri Sembilan,1981-01-01,both,20-24,other,0.2
Negeri Sembilan,1981-01-01,both,25-29,overall,45.0
Negeri Sembilan,1981-01-01,both,25-29,bumi,20.9
Negeri Sembilan,1981-01-01,both,25-29,chinese,15.4
Negeri Sembilan,1981-01-01,both,25-29,indian,8.6
Negeri Sembilan,1981-01-01,both,25-29,other,0.2
Negeri Sembilan,1981-01-01,both,30-34,overall,36.1
Negeri Sembilan,1981-01-01,both,30-34,bumi,15.6
Negeri Sembilan,1981-01-01,both,30-34,chinese,13.8
Negeri Sembilan,1981-01-01,both,30-34,indian,6.5
Negeri Sembilan,1981-01-01,both,30-34,other,0.2
Negeri Sembilan,1981-01-01,both,35-39,overall,28.5
Negeri Sembilan,1981-01-01,both,35-39,bumi,12.0
Negeri Sembilan,1981-01-01,both,35-39,chinese,12.2
Negeri Sembilan,1981-01-01,both,35-39,indian,4.2
Negeri Sembilan,1981-01-01,both,35-39,other,0.1
Negeri Sembilan,1981-01-01,both,40-44,overall,27.3
Negeri Sembilan,1981-01-01,both,40-44,bumi,12.1
Negeri Sembilan,1981-01-01,both,40-44,chinese,11.1
Negeri Sembilan,1981-01-01,both,40-44,indian,4.0
Negeri Sembilan,1981-01-01,both,40-44,other,0.1
Negeri Sembilan,1981-01-01,both,45-49,overall,23.3
Negeri Sembilan,1981-01-01,both,45-49,bumi,11.1
Negeri Sembilan,1981-01-01,both,45-49,chinese,8.6
Negeri Sembilan,1981-01-01,both,45-49,indian,3.6
Negeri Sembilan,1981-01-01,both,45-49,other,0.1
Negeri Sembilan,1981-01-01,both,50-54,overall,19.1
Negeri Sembilan,1981-01-01,both,50-54,bumi,9.6
Negeri Sembilan,1981-01-01,both,50-54,chinese,6.3
Negeri Sembilan,1981-01-01,both,50-54,indian,3.1
Negeri Sembilan,1981-01-01,both,50-54,other,0.1
Negeri Sembilan,1981-01-01,both,55-59,overall,14.9
Negeri Sembilan,1981-01-01,both,55-59,bumi,7.7
Negeri Sembilan,1981-01-01,both,55-59,chinese,4.7
Negeri Sembilan,1981-01-01,both,55-59,indian,2.4
Negeri Sembilan,1981-01-01,both,55-59,other,0.1
Negeri Sembilan,1981-01-01,both,60-64,overall,12.0
Negeri Sembilan,1981-01-01,both,60-64,bumi,5.6
Negeri Sembilan,1981-01-01,both,60-64,chinese,4.2
Negeri Sembilan,1981-01-01,both,60-64,indian,2.1
Negeri Sembilan,1981-01-01,both,60-64,other,0.0
Negeri Sembilan,1981-01-01,both,65-69,overall,9.7
Negeri Sembilan,1981-01-01,both,65-69,bumi,4.2
Negeri Sembilan,1981-01-01,both,65-69,chinese,4.0
Negeri Sembilan,1981-01-01,both,65-69,indian,1.5
Negeri Sembilan,1981-01-01,both,65-69,other,0.0
Negeri Sembilan,1981-01-01,both,70-74,overall,7.2
Negeri Sembilan,1981-01-01,both,70-74,bumi,2.7
Negeri Sembilan,1981-01-01,both,70-74,chinese,3.5
Negeri Sembilan,1981-01-01,both,70-74,indian,0.9
Negeri Sembilan,1981-01-01,both,70-74,other,0.0
Negeri Sembilan,1981-01-01,both,75-79,overall,4.7
Negeri Sembilan,1981-01-01,both,75-79,bumi,1.6
Negeri Sembilan,1981-01-01,both,75-79,chinese,2.7
Negeri Sembilan,1981-01-01,both,75-79,indian,0.4
Negeri Sembilan,1981-01-01,both,75-79,other,0.0
Negeri Sembilan,1981-01-01,both,80+,overall,3.8
Negeri Sembilan,1981-01-01,both,80+,bumi,1.6
Negeri Sembilan,1981-01-01,both,80+,chinese,1.9
Negeri Sembilan,1981-01-01,both,80+,indian,0.3
Negeri Sembilan,1981-01-01,both,80+,other,0.0
Negeri Sembilan,1981-01-01,female,overall,overall,293.0
Negeri Sembilan,1981-01-01,female,overall,bumi,136.6
Negeri Sembilan,1981-01-01,female,overall,chinese,106.2
Negeri Sembilan,1981-01-01,female,overall,indian,49.4
Negeri Sembilan,1981-01-01,female,overall,other,0.9
Negeri Sembilan,1981-01-01,female,0-4,overall,38.7
Negeri Sembilan,1981-01-01,female,0-4,bumi,18.2
Negeri Sembilan,1981-01-01,female,0-4,chinese,13.2
Negeri Sembilan,1981-01-01,female,0-4,indian,7.2
Negeri Sembilan,1981-01-01,female,0-4,other,0.1
Negeri Sembilan,1981-01-01,female,5-9,overall,36.3
Negeri Sembilan,1981-01-01,female,5-9,bumi,16.5
Negeri Sembilan,1981-01-01,female,5-9,chinese,13.4
Negeri Sembilan,1981-01-01,female,5-9,indian,6.4
Negeri Sembilan,1981-01-01,female,5-9,other,0.1
Negeri Sembilan,1981-01-01,female,10-14,overall,36.3
Negeri Sembilan,1981-01-01,female,10-14,bumi,17.0
Negeri Sembilan,1981-01-01,female,10-14,chinese,13.0
Negeri Sembilan,1981-01-01,female,10-14,indian,6.1
Negeri Sembilan,1981-01-01,female,10-14,other,0.1
Negeri Sembilan,1981-01-01,female,15-19,overall,36.2
Negeri Sembilan,1981-01-01,female,15-19,bumi,17.6
Negeri Sembilan,1981-01-01,female,15-19,chinese,12.4
Negeri Sembilan,1981-01-01,female,15-19,indian,6.0
Negeri Sembilan,1981-01-01,female,15-19,other,0.1
Negeri Sembilan,1981-01-01,female,20-24,overall,27.4
Negeri Sembilan,1981-01-01,female,20-24,bumi,12.8
Negeri Sembilan,1981-01-01,female,20-24,chinese,9.2
Negeri Sembilan,1981-01-01,female,20-24,indian,5.5
Negeri Sembilan,1981-01-01,female,20-24,other,0.1
Negeri Sembilan,1981-01-01,female,25-29,overall,23.4
Negeri Sembilan,1981-01-01,female,25-29,bumi,10.9
Negeri Sembilan,1981-01-01,female,25-29,chinese,7.9
Negeri Sembilan,1981-01-01,female,25-29,indian,4.5
Negeri Sembilan,1981-01-01,female,25-29,other,0.1
Negeri Sembilan,1981-01-01,female,30-34,overall,18.6
Negeri Sembilan,1981-01-01,female,30-34,bumi,8.2
Negeri Sembilan,1981-01-01,female,30-34,chinese,7.0
Negeri Sembilan,1981-01-01,female,30-34,indian,3.3
Negeri Sembilan,1981-01-01,female,30-34,other,0.1
Negeri Sembilan,1981-01-01,female,35-39,overall,14.4
Negeri Sembilan,1981-01-01,female,35-39,bumi,6.3
Negeri Sembilan,1981-01-01,female,35-39,chinese,5.9
Negeri Sembilan,1981-01-01,female,35-39,indian,2.1
Negeri Sembilan,1981-01-01,female,35-39,other,0.0
Negeri Sembilan,1981-01-01,female,40-44,overall,13.9
Negeri Sembilan,1981-01-01,female,40-44,bumi,6.4
Negeri Sembilan,1981-01-01,female,40-44,chinese,5.4
Negeri Sembilan,1981-01-01,female,40-44,indian,2.1
Negeri Sembilan,1981-01-01,female,40-44,other,0.0
Negeri Sembilan,1981-01-01,female,45-49,overall,12.0
Negeri Sembilan,1981-01-01,female,45-49,bumi,5.9
Negeri Sembilan,1981-01-01,female,45-49,chinese,4.2
Negeri Sembilan,1981-01-01,female,45-49,indian,1.8
Negeri Sembilan,1981-01-01,female,45-49,other,0.0
Negeri Sembilan,1981-01-01,female,50-54,overall,9.6
Negeri Sembilan,1981-01-01,female,50-54,bumi,4.9
Negeri Sembilan,1981-01-01,female,50-54,chinese,3.2
Negeri Sembilan,1981-01-01,female,50-54,indian,1.4
Negeri Sembilan,1981-01-01,female,50-54,other,0.0
Negeri Sembilan,1981-01-01,female,55-59,overall,7.6
Negeri Sembilan,1981-01-01,female,55-59,bumi,4.0
Negeri Sembilan,1981-01-01,female,55-59,chinese,2.6
Negeri Sembilan,1981-01-01,female,55-59,indian,1.1
Negeri Sembilan,1981-01-01,female,55-59,other,0.0
Negeri Sembilan,1981-01-01,female,60-64,overall,6.1
Negeri Sembilan,1981-01-01,female,60-64,bumi,2.9
Negeri Sembilan,1981-01-01,female,60-64,chinese,2.4
Negeri Sembilan,1981-01-01,female,60-64,indian,0.8
Negeri Sembilan,1981-01-01,female,60-64,other,0.0
Negeri Sembilan,1981-01-01,female,65-69,overall,4.9
Negeri Sembilan,1981-01-01,female,65-69,bumi,2.1
Negeri Sembilan,1981-01-01,female,65-69,chinese,2.2
Negeri Sembilan,1981-01-01,female,65-69,indian,0.6
Negeri Sembilan,1981-01-01,female,65-69,other,0.0
Negeri Sembilan,1981-01-01,female,70-74,overall,3.5
Negeri Sembilan,1981-01-01,female,70-74,bumi,1.3
Negeri Sembilan,1981-01-01,female,70-74,chinese,1.8
Negeri Sembilan,1981-01-01,female,70-74,indian,0.4
Negeri Sembilan,1981-01-01,female,70-74,other,0.0
Negeri Sembilan,1981-01-01,female,75-79,overall,2.2
Negeri Sembilan,1981-01-01,female,75-79,bumi,0.8
Negeri Sembilan,1981-01-01,female,75-79,chinese,1.3
Negeri Sembilan,1981-01-01,female,75-79,indian,0.1
Negeri Sembilan,1981-01-01,female,75-79,other,0.0
Negeri Sembilan,1981-01-01,female,80+,overall,2.0
Negeri Sembilan,1981-01-01,female,80+,bumi,0.9
Negeri Sembilan,1981-01-01,female,80+,chinese,1.1
Negeri Sembilan,1981-01-01,female,80+,indian,0.1
Negeri Sembilan,1981-01-01,female,80+,other,0.0
Negeri Sembilan,1981-01-01,male,overall,overall,294.2
Negeri Sembilan,1981-01-01,male,overall,bumi,137.1
Negeri Sembilan,1981-01-01,male,overall,chinese,106.0
Negeri Sembilan,1981-01-01,male,overall,indian,50.2
Negeri Sembilan,1981-01-01,male,overall,other,0.9
Negeri Sembilan,1981-01-01,male,0-4,overall,41.4
Negeri Sembilan,1981-01-01,male,0-4,bumi,20.4
Negeri Sembilan,1981-01-01,male,0-4,chinese,13.9
Negeri Sembilan,1981-01-01,male,0-4,indian,7.1
Negeri Sembilan,1981-01-01,male,0-4,other,0.1
Negeri Sembilan,1981-01-01,male,5-9,overall,38.6
Negeri Sembilan,1981-01-01,male,5-9,bumi,18.1
Negeri Sembilan,1981-01-01,male,5-9,chinese,14.0
Negeri Sembilan,1981-01-01,male,5-9,indian,6.4
Negeri Sembilan,1981-01-01,male,5-9,other,0.1
Negeri Sembilan,1981-01-01,male,10-14,overall,38.2
Negeri Sembilan,1981-01-01,male,10-14,bumi,17.7
Negeri Sembilan,1981-01-01,male,10-14,chinese,14.2
Negeri Sembilan,1981-01-01,male,10-14,indian,6.2
Negeri Sembilan,1981-01-01,male,10-14,other,0.1
Negeri Sembilan,1981-01-01,male,15-19,overall,36.2
Negeri Sembilan,1981-01-01,male,15-19,bumi,18.0
Negeri Sembilan,1981-01-01,male,15-19,chinese,12.0
Negeri Sembilan,1981-01-01,male,15-19,indian,6.1
Negeri Sembilan,1981-01-01,male,15-19,other,0.1
Negeri Sembilan,1981-01-01,male,20-24,overall,26.2
Negeri Sembilan,1981-01-01,male,20-24,bumi,12.6
Negeri Sembilan,1981-01-01,male,20-24,chinese,8.5
Negeri Sembilan,1981-01-01,male,20-24,indian,5.1
Negeri Sembilan,1981-01-01,male,20-24,other,0.1
Negeri Sembilan,1981-01-01,male,25-29,overall,21.6
Negeri Sembilan,1981-01-01,male,25-29,bumi,9.9
Negeri Sembilan,1981-01-01,male,25-29,chinese,7.5
Negeri Sembilan,1981-01-01,male,25-29,indian,4.1
Negeri Sembilan,1981-01-01,male,25-29,other,0.1
Negeri Sembilan,1981-01-01,male,30-34,overall,17.4
Negeri Sembilan,1981-01-01,male,30-34,bumi,7.4
Negeri Sembilan,1981-01-01,male,30-34,chinese,6.8
Negeri Sembilan,1981-01-01,male,30-34,indian,3.2
Negeri Sembilan,1981-01-01,male,30-34,other,0.1
Negeri Sembilan,1981-01-01,male,35-39,overall,14.2
Negeri Sembilan,1981-01-01,male,35-39,bumi,5.7
Negeri Sembilan,1981-01-01,male,35-39,chinese,6.3
Negeri Sembilan,1981-01-01,male,35-39,indian,2.1
Negeri Sembilan,1981-01-01,male,35-39,other,0.0
Negeri Sembilan,1981-01-01,male,40-44,overall,13.4
Negeri Sembilan,1981-01-01,male,40-44,bumi,5.7
Negeri Sembilan,1981-01-01,male,40-44,chinese,5.7
Negeri Sembilan,1981-01-01,male,40-44,indian,1.9
Negeri Sembilan,1981-01-01,male,40-44,other,0.1
Negeri Sembilan,1981-01-01,male,45-49,overall,11.4
Negeri Sembilan,1981-01-01,male,45-49,bumi,5.2
Negeri Sembilan,1981-01-01,male,45-49,chinese,4.3
Negeri Sembilan,1981-01-01,male,45-49,indian,1.8
Negeri Sembilan,1981-01-01,male,45-49,other,0.0
Negeri Sembilan,1981-01-01,male,50-54,overall,9.5
Negeri Sembilan,1981-01-01,male,50-54,bumi,4.7
Negeri Sembilan,1981-01-01,male,50-54,chinese,3.1
Negeri Sembilan,1981-01-01,male,50-54,indian,1.7
Negeri Sembilan,1981-01-01,male,50-54,other,0.0
Negeri Sembilan,1981-01-01,male,55-59,overall,7.3
Negeri Sembilan,1981-01-01,male,55-59,bumi,3.8
Negeri Sembilan,1981-01-01,male,55-59,chinese,2.2
Negeri Sembilan,1981-01-01,male,55-59,indian,1.4
Negeri Sembilan,1981-01-01,male,55-59,other,0.0
Negeri Sembilan,1981-01-01,male,60-64,overall,5.8
Negeri Sembilan,1981-01-01,male,60-64,bumi,2.7
Negeri Sembilan,1981-01-01,male,60-64,chinese,1.8
Negeri Sembilan,1981-01-01,male,60-64,indian,1.3
Negeri Sembilan,1981-01-01,male,60-64,other,0.0
Negeri Sembilan,1981-01-01,male,65-69,overall,4.8
Negeri Sembilan,1981-01-01,male,65-69,bumi,2.1
Negeri Sembilan,1981-01-01,male,65-69,chinese,1.8
Negeri Sembilan,1981-01-01,male,65-69,indian,0.9
Negeri Sembilan,1981-01-01,male,65-69,other,0.0
Negeri Sembilan,1981-01-01,male,70-74,overall,3.7
Negeri Sembilan,1981-01-01,male,70-74,bumi,1.4
Negeri Sembilan,1981-01-01,male,70-74,chinese,1.7
Negeri Sembilan,1981-01-01,male,70-74,indian,0.6
Negeri Sembilan,1981-01-01,male,70-74,other,0.0
Negeri Sembilan,1981-01-01,male,75-79,overall,2.6
Negeri Sembilan,1981-01-01,male,75-79,bumi,0.8
Negeri Sembilan,1981-01-01,male,75-79,chinese,1.4
Negeri Sembilan,1981-01-01,male,75-79,indian,0.3
Negeri Sembilan,1981-01-01,male,75-79,other,0.0
Negeri Sembilan,1981-01-01,male,80+,overall,1.8
Negeri Sembilan,1981-01-01,male,80+,bumi,0.7
Negeri Sembilan,1981-01-01,male,80+,chinese,0.9
Negeri Sembilan,1981-01-01,male,80+,indian,0.2
Negeri Sembilan,1981-01-01,male,80+,other,0.0
Negeri Sembilan,1982-01-01,both,overall,overall,598.9
Negeri Sembilan,1982-01-01,both,overall,bumi,283.0
Negeri Sembilan,1982-01-01,both,overall,chinese,212.8
Negeri Sembilan,1982-01-01,both,overall,indian,101.4
Negeri Sembilan,1982-01-01,both,overall,other,1.8
Negeri Sembilan,1982-01-01,both,0-4,overall,81.8
Negeri Sembilan,1982-01-01,both,0-4,bumi,40.7
Negeri Sembilan,1982-01-01,both,0-4,chinese,26.6
Negeri Sembilan,1982-01-01,both,0-4,indian,14.3
Negeri Sembilan,1982-01-01,both,0-4,other,0.2
Negeri Sembilan,1982-01-01,both,5-9,overall,75.9
Negeri Sembilan,1982-01-01,both,5-9,bumi,35.6
Negeri Sembilan,1982-01-01,both,5-9,chinese,27.1
Negeri Sembilan,1982-01-01,both,5-9,indian,13.0
Negeri Sembilan,1982-01-01,both,5-9,other,0.2
Negeri Sembilan,1982-01-01,both,10-14,overall,72.2
Negeri Sembilan,1982-01-01,both,10-14,bumi,33.8
Negeri Sembilan,1982-01-01,both,10-14,chinese,26.1
Negeri Sembilan,1982-01-01,both,10-14,indian,12.0
Negeri Sembilan,1982-01-01,both,10-14,other,0.2
Negeri Sembilan,1982-01-01,both,15-19,overall,72.4
Negeri Sembilan,1982-01-01,both,15-19,bumi,35.7
Negeri Sembilan,1982-01-01,both,15-19,chinese,24.4
Negeri Sembilan,1982-01-01,both,15-19,indian,12.2
Negeri Sembilan,1982-01-01,both,15-19,other,0.2
Negeri Sembilan,1982-01-01,both,20-24,overall,56.8
Negeri Sembilan,1982-01-01,both,20-24,bumi,27.7
Negeri Sembilan,1982-01-01,both,20-24,chinese,18.1
Negeri Sembilan,1982-01-01,both,20-24,indian,10.8
Negeri Sembilan,1982-01-01,both,20-24,other,0.2
Negeri Sembilan,1982-01-01,both,25-29,overall,46.9
Negeri Sembilan,1982-01-01,both,25-29,bumi,22.1
Negeri Sembilan,1982-01-01,both,25-29,chinese,15.6
Negeri Sembilan,1982-01-01,both,25-29,indian,9.0
Negeri Sembilan,1982-01-01,both,25-29,other,0.2
Negeri Sembilan,1982-01-01,both,30-34,overall,38.3
Negeri Sembilan,1982-01-01,both,30-34,bumi,17.1
Negeri Sembilan,1982-01-01,both,30-34,chinese,14.1
Negeri Sembilan,1982-01-01,both,30-34,indian,6.9
Negeri Sembilan,1982-01-01,both,30-34,other,0.2
Negeri Sembilan,1982-01-01,both,35-39,overall,29.3
Negeri Sembilan,1982-01-01,both,35-39,bumi,12.5
Negeri Sembilan,1982-01-01,both,35-39,chinese,12.3
Negeri Sembilan,1982-01-01,both,35-39,indian,4.5
Negeri Sembilan,1982-01-01,both,35-39,other,0.1
Negeri Sembilan,1982-01-01,both,40-44,overall,27.7
Negeri Sembilan,1982-01-01,both,40-44,bumi,12.3
Negeri Sembilan,1982-01-01,both,40-44,chinese,11.3
Negeri Sembilan,1982-01-01,both,40-44,indian,4.0
Negeri Sembilan,1982-01-01,both,40-44,other,0.1
Negeri Sembilan,1982-01-01,both,45-49,overall,24.2
Negeri Sembilan,1982-01-01,both,45-49,bumi,11.3
Negeri Sembilan,1982-01-01,both,45-49,chinese,9.2
Negeri Sembilan,1982-01-01,both,45-49,indian,3.6
Negeri Sembilan,1982-01-01,both,45-49,other,0.1
Negeri Sembilan,1982-01-01,both,50-54,overall,19.6
Negeri Sembilan,1982-01-01,both,50-54,bumi,9.7
Negeri Sembilan,1982-01-01,both,50-54,chinese,6.6
Negeri Sembilan,1982-01-01,both,50-54,indian,3.2
Negeri Sembilan,1982-01-01,both,50-54,other,0.1
Negeri Sembilan,1982-01-01,both,55-59,overall,15.5
Negeri Sembilan,1982-01-01,both,55-59,bumi,8.1
Negeri Sembilan,1982-01-01,both,55-59,chinese,4.8
Negeri Sembilan,1982-01-01,both,55-59,indian,2.5
Negeri Sembilan,1982-01-01,both,55-59,other,0.1
Negeri Sembilan,1982-01-01,both,60-64,overall,12.1
Negeri Sembilan,1982-01-01,both,60-64,bumi,5.9
Negeri Sembilan,1982-01-01,both,60-64,chinese,4.1
Negeri Sembilan,1982-01-01,both,60-64,indian,2.1
Negeri Sembilan,1982-01-01,both,60-64,other,0.0
Negeri Sembilan,1982-01-01,both,65-69,overall,9.9
Negeri Sembilan,1982-01-01,both,65-69,bumi,4.5
Negeri Sembilan,1982-01-01,both,65-69,chinese,3.9
Negeri Sembilan,1982-01-01,both,65-69,indian,1.5
Negeri Sembilan,1982-01-01,both,65-69,other,0.0
Negeri Sembilan,1982-01-01,both,70-74,overall,7.3
Negeri Sembilan,1982-01-01,both,70-74,bumi,2.8
Negeri Sembilan,1982-01-01,both,70-74,chinese,3.5
Negeri Sembilan,1982-01-01,both,70-74,indian,1.0
Negeri Sembilan,1982-01-01,both,70-74,other,0.0
Negeri Sembilan,1982-01-01,both,75-79,overall,5.1
Negeri Sembilan,1982-01-01,both,75-79,bumi,1.8
Negeri Sembilan,1982-01-01,both,75-79,chinese,2.8
Negeri Sembilan,1982-01-01,both,75-79,indian,0.5
Negeri Sembilan,1982-01-01,both,75-79,other,0.0
Negeri Sembilan,1982-01-01,both,80+,overall,4.0
Negeri Sembilan,1982-01-01,both,80+,bumi,1.7
Negeri Sembilan,1982-01-01,both,80+,chinese,2.1
Negeri Sembilan,1982-01-01,both,80+,indian,0.3
Negeri Sembilan,1982-01-01,both,80+,other,0.0
Negeri Sembilan,1982-01-01,female,overall,overall,298.4
Negeri Sembilan,1982-01-01,female,overall,bumi,140.5
Negeri Sembilan,1982-01-01,female,overall,chinese,106.5
Negeri Sembilan,1982-01-01,female,overall,indian,50.5
Negeri Sembilan,1982-01-01,female,overall,other,0.9
Negeri Sembilan,1982-01-01,female,0-4,overall,39.4
Negeri Sembilan,1982-01-01,female,0-4,bumi,19.0
Negeri Sembilan,1982-01-01,female,0-4,chinese,13.0
Negeri Sembilan,1982-01-01,female,0-4,indian,7.3
Negeri Sembilan,1982-01-01,female,0-4,other,0.1
Negeri Sembilan,1982-01-01,female,5-9,overall,36.8
Negeri Sembilan,1982-01-01,female,5-9,bumi,17.0
Negeri Sembilan,1982-01-01,female,5-9,chinese,13.3
Negeri Sembilan,1982-01-01,female,5-9,indian,6.5
Negeri Sembilan,1982-01-01,female,5-9,other,0.1
Negeri Sembilan,1982-01-01,female,10-14,overall,35.1
Negeri Sembilan,1982-01-01,female,10-14,bumi,16.5
Negeri Sembilan,1982-01-01,female,10-14,chinese,12.6
Negeri Sembilan,1982-01-01,female,10-14,indian,6.0
Negeri Sembilan,1982-01-01,female,10-14,other,0.1
Negeri Sembilan,1982-01-01,female,15-19,overall,35.9
Negeri Sembilan,1982-01-01,female,15-19,bumi,17.5
Negeri Sembilan,1982-01-01,female,15-19,chinese,12.2
Negeri Sembilan,1982-01-01,female,15-19,indian,6.1
Negeri Sembilan,1982-01-01,female,15-19,other,0.1
Negeri Sembilan,1982-01-01,female,20-24,overall,28.9
Negeri Sembilan,1982-01-01,female,20-24,bumi,13.8
Negeri Sembilan,1982-01-01,female,20-24,chinese,9.4
Negeri Sembilan,1982-01-01,female,20-24,indian,5.6
Negeri Sembilan,1982-01-01,female,20-24,other,0.1
Negeri Sembilan,1982-01-01,female,25-29,overall,24.3
Negeri Sembilan,1982-01-01,female,25-29,bumi,11.5
Negeri Sembilan,1982-01-01,female,25-29,chinese,8.1
Negeri Sembilan,1982-01-01,female,25-29,indian,4.7
Negeri Sembilan,1982-01-01,female,25-29,other,0.1
Negeri Sembilan,1982-01-01,female,30-34,overall,19.7
Negeri Sembilan,1982-01-01,female,30-34,bumi,8.8
Negeri Sembilan,1982-01-01,female,30-34,chinese,7.2
Negeri Sembilan,1982-01-01,female,30-34,indian,3.5
Negeri Sembilan,1982-01-01,female,30-34,other,0.1
Negeri Sembilan,1982-01-01,female,35-39,overall,14.7
Negeri Sembilan,1982-01-01,female,35-39,bumi,6.5
Negeri Sembilan,1982-01-01,female,35-39,chinese,5.9
Negeri Sembilan,1982-01-01,female,35-39,indian,2.3
Negeri Sembilan,1982-01-01,female,35-39,other,0.1
Negeri Sembilan,1982-01-01,female,40-44,overall,14.0
Negeri Sembilan,1982-01-01,female,40-44,bumi,6.5
Negeri Sembilan,1982-01-01,female,40-44,chinese,5.4
Negeri Sembilan,1982-01-01,female,40-44,indian,2.1
Negeri Sembilan,1982-01-01,female,40-44,other,0.0
Negeri Sembilan,1982-01-01,female,45-49,overall,12.5
Negeri Sembilan,1982-01-01,female,45-49,bumi,6.0
Negeri Sembilan,1982-01-01,female,45-49,chinese,4.6
Negeri Sembilan,1982-01-01,female,45-49,indian,1.9
Negeri Sembilan,1982-01-01,female,45-49,other,0.0
